task,seed,city,N,model,R2,RMSE,MAE
CityLens Healthcare overlap,44,Beijing,29,Within-city Global,-0.047314586696801,1.172615195167924,0.964287359664112
CityLens Healthcare overlap,44,Beijing,29,Satellite,-0.2209050312092815,1.2660704811415202,1.0354203481464601
CityLens Healthcare overlap,44,CapeTown,252,Minimum-cost Intermediate,0.0765883637187127,0.9835890481026429,0.6896431176849559
CityLens Healthcare overlap,44,CapeTown,252,Parameter-matched,-0.024237424052713008,1.0358964220189302,0.7257419426355459
CityLens Healthcare overlap,44,CapeTown,252,Exact,0.045882341191957554,0.9998088572513423,0.7070906110124034
CityLens Healthcare overlap,44,CapeTown,252,Within-city Global,-0.02557599660982013,1.0365731058339571,0.7222590993735462
CityLens Healthcare overlap,44,CapeTown,252,Satellite,-0.047224714166740345,1.0474563992225183,0.745130306911997
CityLens Healthcare overlap,44,London,198,Minimum-cost Intermediate,0.08328521214907225,0.995630238175195,0.744316061825037
CityLens Healthcare overlap,44,London,198,Parameter-matched,0.03382595263553856,1.0221359028145252,0.7624063531186233
CityLens Healthcare overlap,44,London,198,Exact,0.08700388255149827,0.9936087898921864,0.7440681579725222
CityLens Healthcare overlap,44,London,198,Within-city Global,0.043550367135702706,1.016979062668907,0.7663906503948893
CityLens Healthcare overlap,44,London,198,Satellite,0.018824518743993823,1.0300405046869567,0.784209469614721
CityLens Healthcare overlap,44,Moscow,206,Minimum-cost Intermediate,0.19180999837379564,1.0255894220464932,0.8627737157607863
CityLens Healthcare overlap,44,Moscow,206,Parameter-matched,0.12189684658655164,1.0690291918351507,0.8726298817257968
CityLens Healthcare overlap,44,Moscow,206,Exact,0.15737651460742175,1.0472095062528093,0.889871766755597
CityLens Healthcare overlap,44,Moscow,206,Within-city Global,0.14885341815039344,1.0524924179258754,0.8990979601324569
CityLens Healthcare overlap,44,Moscow,206,Satellite,0.09548800802671764,1.0849855662918757,0.8900543724285507
CityLens Healthcare overlap,44,Mumbai,108,Minimum-cost Intermediate,0.006219851852296232,1.2718701420460736,1.0251477069594637
CityLens Healthcare overlap,44,Mumbai,108,Parameter-matched,-0.11193708300115968,1.3453575512338862,1.1020230345406399
CityLens Healthcare overlap,44,Mumbai,108,Exact,0.08138654724088423,1.2228241698213478,1.00441499606323
CityLens Healthcare overlap,44,Mumbai,108,Within-city Global,-0.002809887266595812,1.2776353433960834,1.0683612564745928
CityLens Healthcare overlap,44,Mumbai,108,Satellite,-0.07571061434834592,1.3232604750455754,1.0795651225822602
CityLens Healthcare overlap,44,Nairobi,119,Minimum-cost Intermediate,0.1716402245639973,1.1335483794353451,0.9272104493903109
CityLens Healthcare overlap,44,Nairobi,119,Parameter-matched,0.1588705506033421,1.1422521360149567,0.9173990706383125
CityLens Healthcare overlap,44,Nairobi,119,Exact,0.20069764747007857,1.1134894463282774,0.9034356256314207
CityLens Healthcare overlap,44,Nairobi,119,Within-city Global,0.14783814271624873,1.1497187265756963,0.9288182981734784
CityLens Healthcare overlap,44,Nairobi,119,Satellite,0.1143672068670587,1.172080401549562,0.9493848020581023
CityLens Healthcare overlap,44,NewYork,213,Minimum-cost Intermediate,0.157863958174164,1.080620174309246,0.900245969106816
CityLens Healthcare overlap,44,NewYork,213,Parameter-matched,0.07085024773981397,1.135075635379775,0.9178341571766307
CityLens Healthcare overlap,44,NewYork,213,Exact,0.1144221961298525,1.1081417187107598,0.923763880542546
CityLens Healthcare overlap,44,NewYork,213,Within-city Global,0.15061944881617895,1.0852582602155885,0.9236636699269362
CityLens Healthcare overlap,44,NewYork,213,Satellite,0.1490885045796717,1.086235867886125,0.8819617970960902
CityLens Healthcare overlap,44,Paris,124,Minimum-cost Intermediate,0.1766851685148495,0.9861473331011854,0.86006804966394
CityLens Healthcare overlap,44,Paris,124,Parameter-matched,0.1101999529139418,1.0251916192662658,0.8579530600401494
CityLens Healthcare overlap,44,Paris,124,Exact,0.11605190086086525,1.02181486929174,0.8735653932003883
CityLens Healthcare overlap,44,Paris,124,Within-city Global,0.09082194101352326,1.0362947746001117,0.8923963636024763
CityLens Healthcare overlap,44,Paris,124,Satellite,0.03277804969370712,1.0688626636212304,0.8792429273997338
CityLens Healthcare overlap,44,SanFrancisco,167,Minimum-cost Intermediate,0.2276871293544218,1.1136666814361738,0.8853326999236988
CityLens Healthcare overlap,44,SanFrancisco,167,Parameter-matched,0.22950830475239692,1.1123528489825847,0.9029453319556059
CityLens Healthcare overlap,44,SanFrancisco,167,Exact,0.23470649510192088,1.1085942053229796,0.8727910827008848
CityLens Healthcare overlap,44,SanFrancisco,167,Within-city Global,0.20118634487342935,1.132612448308913,0.9158190522380899
CityLens Healthcare overlap,44,SanFrancisco,167,Satellite,0.27390219227015755,1.079831900297385,0.8681952784601735
CityLens Healthcare overlap,44,SaoPaulo,280,Minimum-cost Intermediate,0.18758026582114184,1.0514053417298843,0.8343562174484385
CityLens Healthcare overlap,44,SaoPaulo,280,Parameter-matched,0.14758433543564686,1.076975089306769,0.8404746401875948
CityLens Healthcare overlap,44,SaoPaulo,280,Exact,0.17101336240783238,1.0620713953466483,0.8365922902850473
CityLens Healthcare overlap,44,SaoPaulo,280,Within-city Global,0.16390127321826076,1.0666175570817191,0.8405285595513062
CityLens Healthcare overlap,44,SaoPaulo,280,Satellite,0.1783954655962271,1.0573319623519482,0.8269864769494751
CityLens Healthcare overlap,44,Shanghai,19,Minimum-cost Intermediate,-0.1907619340327491,1.3758453470488716,1.2547434888262505
CityLens Healthcare overlap,44,Shanghai,19,Parameter-matched,-0.203355720341736,1.3831018475190036,1.2244619946377886
CityLens Healthcare overlap,44,Shanghai,19,Exact,-0.21336653857435306,1.3888430027099943,1.2784667434207813
CityLens Healthcare overlap,44,Shanghai,19,Within-city Global,-0.238182913469972,1.4029737693839295,1.2763797170582147
CityLens Healthcare overlap,44,Shanghai,19,Satellite,-0.18625206511509917,1.3732374502881786,1.2174402344266357
CityLens Healthcare overlap,44,Sydney,208,Minimum-cost Intermediate,0.1930366833983409,1.0266739694253826,0.7424419862165244
CityLens Healthcare overlap,44,Sydney,208,Parameter-matched,0.16471060837678786,1.0445377434682668,0.7899547630244902
CityLens Healthcare overlap,44,Sydney,208,Exact,0.21622188801181086,1.011817578215908,0.7282533932689036
CityLens Healthcare overlap,44,Sydney,208,Within-city Global,0.15377493885965454,1.0513530913325513,0.7678597425019948
CityLens Healthcare overlap,44,Sydney,208,Satellite,0.143056751655109,1.0579902983092746,0.7973925535244338
CityLens Healthcare overlap,44,Tokyo,281,Minimum-cost Intermediate,0.020484930622436948,1.1371237191019243,0.9526593763340302
CityLens Healthcare overlap,44,Tokyo,281,Parameter-matched,0.05729309876786515,1.1155537509481965,0.9481623122183442
CityLens Healthcare overlap,44,Tokyo,281,Exact,0.034079774005542185,1.1292049874830303,0.9562936965108025
CityLens Healthcare overlap,44,Tokyo,281,Within-city Global,0.058691187126703515,1.1147262289475117,0.9682234635880681
CityLens Healthcare overlap,44,Tokyo,281,Satellite,0.020644695649921996,1.1370309793286915,0.9266573773397512
CityLens Healthcare overlap,45,Beijing,29,Minimum-cost Intermediate,-0.06660407063201679,1.1833645633134733,0.9100921108520198
CityLens Healthcare overlap,45,Beijing,29,Parameter-matched,0.037176704589214515,1.124320776662054,0.9125364133188738
CityLens Healthcare overlap,45,Beijing,29,Exact,-0.06534094000742408,1.182663653358834,0.9088575139471352
CityLens Healthcare overlap,45,Beijing,29,Within-city Global,-0.09971212779854577,1.2015903967739237,0.990145518913063
CityLens Healthcare overlap,45,Beijing,29,Satellite,-0.004794470469707157,1.148564951625428,0.9156458596708625
CityLens Healthcare overlap,45,CapeTown,252,Minimum-cost Intermediate,0.02266648201323207,1.0118995657949716,0.724658279383615
CityLens Healthcare overlap,45,CapeTown,252,Parameter-matched,-0.03146988664853989,1.0395473834337587,0.7379252185022946
CityLens Healthcare overlap,45,CapeTown,252,Exact,-0.027311335107777834,1.0374497083202174,0.7552079964219656
CityLens Healthcare overlap,45,CapeTown,252,Within-city Global,-0.003605374801592287,1.025409890697098,0.7289019820835114
CityLens Healthcare overlap,45,CapeTown,252,Satellite,-0.014599241917206962,1.0310109543938513,0.7399886336324278
CityLens Healthcare overlap,45,London,198,Minimum-cost Intermediate,0.07132234021054362,1.0021055297239476,0.7492978429507644
CityLens Healthcare overlap,45,London,198,Parameter-matched,-0.002734431964498407,1.0412953367315967,0.7902122868552472
CityLens Healthcare overlap,45,London,198,Exact,0.08663583852593915,0.9938090398851386,0.7539613532190802
CityLens Healthcare overlap,45,London,198,Within-city Global,0.05480227455895492,1.010979369781022,0.7459112140108936
CityLens Healthcare overlap,45,London,198,Satellite,0.029255342239940973,1.0245507228494293,0.7717029876727933
CityLens Healthcare overlap,45,Moscow,206,Minimum-cost Intermediate,0.11426942336353418,1.0736620802119736,0.916418328742816
CityLens Healthcare overlap,45,Moscow,206,Parameter-matched,0.06764354190543631,1.1015590628199883,0.9164307911465549
CityLens Healthcare overlap,45,Moscow,206,Exact,0.07990854535134873,1.0942896580753472,0.9299955367387059
CityLens Healthcare overlap,45,Moscow,206,Within-city Global,0.09990898490787936,1.0823307802250342,0.9276455552645752
CityLens Healthcare overlap,45,Moscow,206,Satellite,0.06092422726216118,1.1055212995895776,0.9161830655245637
CityLens Healthcare overlap,45,Mumbai,108,Minimum-cost Intermediate,0.04068263979775766,1.2496222962906913,1.0382815288383938
CityLens Healthcare overlap,45,Mumbai,108,Parameter-matched,-0.05989550875102623,1.31349716434255,1.1080881319324614
CityLens Healthcare overlap,45,Mumbai,108,Exact,0.04008318327012039,1.2500126661969615,1.0239192776034314
CityLens Healthcare overlap,45,Mumbai,108,Within-city Global,-0.006355582078750421,1.2798920561535327,1.0789829956296588
CityLens Healthcare overlap,45,Mumbai,108,Satellite,-0.12100649896689997,1.3508330534284432,1.116930315760302
CityLens Healthcare overlap,45,Nairobi,119,Minimum-cost Intermediate,0.1377268328014194,1.1565195947493399,0.9421210789806853
CityLens Healthcare overlap,45,Nairobi,119,Parameter-matched,0.20709694139849089,1.109023135446797,0.9105503479839421
CityLens Healthcare overlap,45,Nairobi,119,Exact,0.11413437213359734,1.1722344626321004,0.9340468352445104
CityLens Healthcare overlap,45,Nairobi,119,Within-city Global,0.12492302636394259,1.16507447497293,0.9399734659900469
CityLens Healthcare overlap,45,Nairobi,119,Satellite,0.1554906174215519,1.144544806451891,0.9268314870232112
CityLens Healthcare overlap,45,NewYork,213,Minimum-cost Intermediate,0.1283562201677101,1.0993891878555493,0.9173141945388135
CityLens Healthcare overlap,45,NewYork,213,Parameter-matched,0.1367525208914362,1.0940813203552855,0.8962681923389608
CityLens Healthcare overlap,45,NewYork,213,Exact,0.10229974035712341,1.115700478244468,0.939255969150195
CityLens Healthcare overlap,45,NewYork,213,Within-city Global,0.13199774180339652,1.0970902902267323,0.9296629219494397
CityLens Healthcare overlap,45,NewYork,213,Satellite,0.10115299650396559,1.1164128620948197,0.912883030579602
CityLens Healthcare overlap,45,Paris,124,Minimum-cost Intermediate,0.0862351015373205,1.0389055600454302,0.9018480593091337
CityLens Healthcare overlap,45,Paris,124,Parameter-matched,0.062273857500676044,1.052438790732954,0.9020951208956995
CityLens Healthcare overlap,45,Paris,124,Exact,0.09855012468446911,1.0318810253866677,0.8965906393408033
CityLens Healthcare overlap,45,Paris,124,Within-city Global,0.08877949188740486,1.037458128662944,0.8989847281951826
CityLens Healthcare overlap,45,Paris,124,Satellite,0.0888342685086757,1.0374269455933376,0.8696316083524765
CityLens Healthcare overlap,45,SanFrancisco,167,Minimum-cost Intermediate,0.21209105126901429,1.1248551654218093,0.8818970174158054
CityLens Healthcare overlap,45,SanFrancisco,167,Parameter-matched,0.2277025771393364,1.1136555436123443,0.8923081064733338
CityLens Healthcare overlap,45,SanFrancisco,167,Exact,0.15283433544864367,1.1663872489427238,0.9091816869186433
CityLens Healthcare overlap,45,SanFrancisco,167,Within-city Global,0.22401018225968383,1.1163145922057787,0.8953581883740634
CityLens Healthcare overlap,45,SanFrancisco,167,Satellite,0.21624600789589332,1.1218853410960323,0.9022325765646716
CityLens Healthcare overlap,45,SaoPaulo,280,Minimum-cost Intermediate,0.18569741739710777,1.0526229950822845,0.8426320882151106
CityLens Healthcare overlap,45,SaoPaulo,280,Parameter-matched,0.1562388786632689,1.0714938980474027,0.8407653810243423
CityLens Healthcare overlap,45,SaoPaulo,280,Exact,0.17079058493174537,1.0622140934796782,0.842545760621677
CityLens Healthcare overlap,45,SaoPaulo,280,Within-city Global,0.18901352517906056,1.050477495139323,0.8284595417124535
CityLens Healthcare overlap,45,SaoPaulo,280,Satellite,0.18826727380912156,1.050960696795996,0.8242600625854605
CityLens Healthcare overlap,45,Shanghai,19,Minimum-cost Intermediate,-0.11296952253336823,1.3301443803167265,1.2202056244674488
CityLens Healthcare overlap,45,Shanghai,19,Parameter-matched,-0.06645205809376242,1.302050463228034,1.1254911457371974
CityLens Healthcare overlap,45,Shanghai,19,Exact,-0.2326260669815734,1.3998220231795329,1.279339564473413
CityLens Healthcare overlap,45,Shanghai,19,Within-city Global,-0.14039531904021563,1.346433352616742,1.2542441813155185
CityLens Healthcare overlap,45,Shanghai,19,Satellite,-0.03901460107137211,1.2851918812215044,1.169908129374631
CityLens Healthcare overlap,45,Sydney,208,Minimum-cost Intermediate,0.1664401746517944,1.0434557631178494,0.7377753898733297
CityLens Healthcare overlap,45,Sydney,208,Parameter-matched,0.15069598564146047,1.0532640060496143,0.7933038582314456
CityLens Healthcare overlap,45,Sydney,208,Exact,0.19367936901934035,1.0262650536715077,0.7136223316097142
CityLens Healthcare overlap,45,Sydney,208,Within-city Global,0.14212957270114268,1.05856249556217,0.7515927591156522
CityLens Healthcare overlap,45,Sydney,208,Satellite,0.14511906418448994,1.0567164560951037,0.7846240146258329
CityLens Healthcare overlap,45,Tokyo,281,Minimum-cost Intermediate,0.06585021524125467,1.1104791701045067,0.9529610393273078
CityLens Healthcare overlap,45,Tokyo,281,Parameter-matched,0.07258244662193425,1.1064704334382522,0.9542889193347303
CityLens Healthcare overlap,45,Tokyo,281,Exact,0.0780380454802081,1.1032111881866706,0.94049543813397
CityLens Healthcare overlap,45,Tokyo,281,Within-city Global,0.06789512211307958,1.1092630532530576,0.9542699219098302
CityLens Healthcare overlap,45,Tokyo,281,Satellite,0.0534605139817943,1.117819098567459,0.946998572835949
